epoch,lr,loss,vl_loss,acc,vl_acc
1.0,8.422400471506163e-05,5.285763740539551,4.966003894805908,0.2880703397325841,0.3380496601470384
2.0,3.008501026111689e-05,4.9295973777771,4.819040775299072,0.37048020394360337,0.35448744624774586
